0.9,0,1.3,0.69,-4.1,16.6,0.1525
0.3,0,0.9,0.79,-2.9,16.2,0.0547
-0.3,0.1,1.3,0.88,-2,16.1,0.0456
-0.5,0,0.6,0.88,-2.2,16.3,0.1531
-0.6,0,1.7,0.84,-2.9,16,0.1951
-0.6,0,2.1,0.87,-2.5,15.6,0.0678
-1,0,1.8,0.94,-1.8,15.1,0.0061
-0.7,0,2.2,0.94,-1.5,14.9,0.0068
-0.6,1.1,2.4,0.92,-1.7,15.1,0.0938
-0.7,0,3.5,0.83,-3.2,15,0.0539
-0.8,0,4.2,0.81,-3.6,15.1,0.048
-1.5,0.2,3.9,0.88,-3.2,15.7,0.0129
-2.9,0,4.4,0.86,-4.9,16.5,0.0113
-4.2,0,1.8,0.8,-7.1,17.6,0.0657
-5.2,0.3,0.8,0.81,-7.9,18,0.0909
-6.2,0,1.2,0.83,-8.6,18.6,0.0972
-6.8,0,1.2,0.8,-9.6,18.9,0.1308
-6,0,1.7,0.79,-9,19.3,0.1013
-5,0,1.6,0.75,-8.7,19.7,0.0964
-4.1,0,2.4,0.7,-8.7,20,0.1147
-2.9,0,2.2,0.65,-8.5,19.5,0.1987
-2.9,0,4,0.56,-10.4,19.2,0.2
-3.1,0,4.1,0.61,-9.5,18.8,0.2
